time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-10-20T12:16:06.192Z,16.9598,147.324,26.158,4.9,mb,54,79,4.104,1.4,us,us6000iv6l,2022-10-20T12:44:48.040Z,"256 km NE of Saipan, Northern Mariana Islands",earthquake,11.78,5.695,0.066,72,reviewed,us,us
2022-10-20T11:57:11.488Z,7.6712,-82.3396,10,6.7,mww,115,63,1.168,1.18,us,us6000iv6c,2022-10-24T16:10:03.288Z,"62 km SSW of Boca Chica, Panama",earthquake,6.14,1.846,0.033,90,reviewed,us,us
2022-10-20T11:36:20.458Z,39.7362,143.2761,34.589,4.1,mb,18,165,1.993,0.68,us,us6000iv6a,2022-10-21T10:44:06.040Z,"114 km E of Miyako, Japan",earthquake,9.23,3.008,0.262,4,reviewed,us,us
2022-10-20T11:34:59.951Z,37.3715,37.2794,10,4.3,mb,32,43,1.861,0.97,us,us6000iv68,2022-10-24T18:44:01.286Z,"12 km S of Pazarc?k, Turkey",earthquake,5.27,1.964,0.148,13,reviewed,us,us
2022-10-20T09:53:20.400Z,31.9225,-118.2288333,5.8,3.79,mw,16,255,1.088,0.3,ci,ci40363688,2022-10-24T17:51:44.784Z,"100km S of San Clemente Is. (SE tip), CA",earthquake,2,31.61,,4,reviewed,ci,ci
2022-10-20T09:39:57.972Z,-30.5102,-178.4689,360.348,4.7,mb,34,178,1.332,0.81,us,us6000iv5t,2022-10-20T09:53:58.040Z,"Kermadec Islands, New Zealand",earthquake,15.01,10.46,0.108,26,reviewed,us,us
2022-10-20T09:10:37.985Z,-31.7876,57.7918,10,4.9,mb,30,162,10.88,0.73,us,us6000iv5v,2022-10-20T10:15:11.040Z,"Southwest Indian Ridge",earthquake,7.52,1.913,0.14,16,reviewed,us,us
2022-10-20T08:33:44.721Z,36.756,69.8064,292.816,4.2,mb,24,98,2.002,0.5,us,us6000iv4d,2022-10-20T09:01:13.040Z,"Hindu Kush region, Afghanistan",earthquake,9.91,11.666,0.176,9,reviewed,us,us
2022-10-20T07:55:16.770Z,40.3495,-123.5185,33.05,4.32,mw,52,35,0.02882,0.14,nc,nc73796766,2022-10-24T00:28:49.583Z,"36km NE of Redway, CA",earthquake,0.28,0.48,,4,reviewed,nc,nc
2022-10-20T07:15:19.112Z,5.0192,126.4144,69.384,4.5,mb,38,78,4.325,0.79,us,us6000iv3r,2022-10-20T07:37:08.040Z,"",earthquake,6.95,8.312,0.115,26,reviewed,us,us
2022-10-20T06:46:56.423Z,11.5674,93.2197,91.267,5.1,mb,93,35,6.493,0.84,us,us6000iv38,2022-10-20T23:26:49.863Z,"52 km ESE of Port Blair, India",earthquake,8.27,5.105,0.061,87,reviewed,us,us
2022-10-20T06:12:20.539Z,-3.8828,-103.7538,10,5.4,mww,79,207,13.828,0.52,us,us6000iv32,2022-10-21T06:14:47.575Z,"central East Pacific Rise",earthquake,14.91,1.967,0.071,19,reviewed,us,us
2022-10-20T05:05:40.598Z,-29.0022,-176.4644,10,5.2,mww,50,111,1.3,0.44,us,us6000iv2r,2022-10-20T19:08:46.040Z,"Kermadec Islands region",earthquake,9.67,1.802,0.071,19,reviewed,us,us
2022-10-20T04:15:59.776Z,31.64203712,-104.2143345,6.774267578,3.5,ml,15,65,0.05230405448,0.1,tx,tx2022unvi,2022-10-21T04:18:14.773Z,"54 km NW of Toyah, Texas",earthquake,1.55406016,1.850100873,0.2,12,reviewed,tx,tx
2022-10-20T03:08:28.469Z,-20.8296,-178.4392,571.138,4.4,mb,23,123,3.042,0.64,us,us6000iv20,2022-10-20T05:13:31.040Z,"Fiji region",earthquake,14.5,16.239,0.123,19,reviewed,us,us
2022-10-20T02:39:10.986Z,17.4073,-95.1128,125.767,4,mb,39,133,3.062,0.8,us,us6000iv1p,2022-10-20T04:47:38.040Z,"5 km ENE of Los Ángeles, Mexico",earthquake,8.47,13.817,0.113,21,reviewed,us,us
2022-10-20T02:26:44.424Z,-5.1753,102.3954,35,4.7,mb,33,94,0.983,0.58,us,us6000iv1l,2022-10-20T04:09:06.040Z,"152 km S of Bengkulu, Indonesia",earthquake,6.59,1.932,0.126,19,reviewed,us,us
2022-10-20T02:26:07.710Z,-21.1344,-68.9181,110.621,4.4,mb,33,41,0.539,0.76,us,us6000iv1i,2022-10-21T02:23:51.040Z,"146 km N of Calama, Chile",earthquake,3.03,7.657,0.169,10,reviewed,us,us
2022-10-20T02:18:12.119Z,49.1856,158.467,10,4.8,mb,45,135,3.845,0.39,us,us6000iv1j,2022-10-20T03:37:29.040Z,"235 km SE of Severo-Kuril’sk, Russia",earthquake,7.21,1.797,0.046,147,reviewed,us,us
2022-10-19T23:15:28.059Z,-9.0349,123.7303,112.588,4.6,mb,47,111,0.891,0.81,us,us6000iuzj,2022-10-19T23:31:18.040Z,"62 km N of Naisano Dua, Indonesia",earthquake,7.52,2.034,0.089,38,reviewed,us,us
2022-10-19T22:51:23.825Z,-24.2173,-67.1379,204.09,4.4,mb,18,128,1.581,0.37,us,us6000iuzf,2022-10-19T23:13:57.040Z,"83 km W of San Antonio de los Cobres, Argentina",earthquake,12.86,15.731,0.268,4,reviewed,us,us
2022-10-19T22:15:34.330Z,19.2111,-64.1951,35,3.7,md,11,328,1.1476,0.34,pr,pr2022292003,2022-10-19T23:03:10.040Z,"116 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,5.44,24.12,0.04,6,reviewed,pr,pr
2022-10-19T21:55:24.008Z,-1.6862,-77.6358,183.304,4.6,mb,71,62,0.434,1.14,us,us6000iuys,2022-10-20T14:12:57.767Z,"36 km E of Palora, Ecuador",earthquake,8.02,5.621,0.054,103,reviewed,us,us
2022-10-19T21:36:32.988Z,18.8382,99.1591,2.318,4.2,mb,13,85,0.205,0.48,us,us6000iuyr,2022-10-24T12:14:56.201Z,"11 km NNE of San Kamphaeng, Thailand",earthquake,3.62,9.746,0.372,2,reviewed,us,us
2022-10-19T20:35:22.038Z,36.2664,71.2038,99.091,4.3,mb,32,79,2.466,1.23,us,us6000iuy8,2022-10-24T15:53:22.040Z,"54 km SSW of Ashk?sham, Afghanistan",earthquake,5.73,10.03,0.133,16,reviewed,us,us
2022-10-19T19:44:02.902Z,18.9139,145.2764,235.444,4.3,mb,56,127,5.309,0.54,us,us6000iw2t,2022-10-24T15:49:23.040Z,"Pagan region, Northern Mariana Islands",earthquake,13.49,8.934,0.086,38,reviewed,us,us
2022-10-19T19:26:37.428Z,-17.6291,-178.8018,565.792,4.3,mb,51,52,3.001,0.78,us,us6000iuxw,2022-10-24T15:39:20.040Z,"Fiji region",earthquake,12.88,4.326,0.099,29,reviewed,us,us
2022-10-19T18:48:09.148Z,9.8729,125.5939,112.62,4.5,mb,82,94,2.785,0.77,us,us6000iuxy,2022-10-24T15:35:50.040Z,"6 km NNW of Talisay, Philippines",earthquake,10.87,5.176,0.074,53,reviewed,us,us
2022-10-19T16:56:56.596Z,-6.6407,129.9736,123.459,4.4,mb,36,118,1.872,0.47,us,us6000iuwp,2022-10-24T01:26:30.040Z,"Banda Sea",earthquake,8.04,6.668,0.087,38,reviewed,us,us
2022-10-19T16:41:47.833Z,19.5896,-109.1802,10,4.5,mb,149,106,6.934,0.99,us,us6000iuwj,2022-10-24T03:19:52.040Z,"Revilla Gigedo Islands region",earthquake,10.05,1.897,0.039,195,reviewed,us,us
2022-10-19T15:35:43.378Z,-2.7672,-100.9733,10,4.5,mb,29,193,21.585,0.66,us,us6000iuwv,2022-10-24T03:54:31.040Z,"central East Pacific Rise",earthquake,13.64,1.899,0.111,24,reviewed,us,us
2022-10-19T15:11:30.997Z,-19.0452,169.6551,246.36,4.4,mb,23,83,4.107,0.77,us,us6000iuw0,2022-10-24T04:02:10.040Z,"67 km NE of Isangel, Vanuatu",earthquake,7.09,10.178,0.12,20,reviewed,us,us
2022-10-19T15:03:02.336Z,-7.6894,-13.6216,10,5.6,mww,95,31,11.265,0.6,us,us6000iuvx,2022-10-20T15:05:56.848Z,"91 km ENE of Georgetown, Saint Helena",earthquake,9.55,1.838,0.098,10,reviewed,us,us
2022-10-19T14:38:21.803Z,-59.2179,-25.95,60.578,5,mb,42,80,18.968,0.56,us,us6000iuv9,2022-10-19T16:58:41.040Z,"",earthquake,14.08,7.586,0.078,56,reviewed,us,us
2022-10-19T13:34:25.005Z,-2.2567,-79.6373,81.766,4,mb,20,79,1.079,0.4,us,us6000iuua,2022-10-21T08:59:33.040Z,"14 km SSW of Milagro, Ecuador",earthquake,6.71,6.48,0.183,8,reviewed,us,us
2022-10-19T10:56:23.238Z,-11.5286,166.7393,11.792,4.7,mb,20,157,3.921,0.86,us,us6000iutq,2022-10-19T11:21:32.040Z,"135 km SE of Lata, Solomon Islands",earthquake,14.42,5.222,0.134,17,reviewed,us,us
2022-10-19T10:48:42.706Z,-13.9877,167.6334,196.234,4.3,mb,18,115,1.509,0.98,us,us6000iutn,2022-10-19T11:11:43.040Z,"15 km SE of Sola, Vanuatu",earthquake,13.89,8.346,0.137,15,reviewed,us,us
2022-10-19T09:42:02.640Z,19.3076,-67.2298,25,3.65,md,14,243,0.8484,0.43,pr,pr2022292002,2022-10-19T10:24:28.948Z,"91 km N of San Antonio, Puerto Rico",earthquake,1.85,26.83,0.1,9,reviewed,pr,pr
2022-10-19T09:22:40.834Z,27.9189,86.072,29.888,4.9,mb,46,56,0.656,0.8,us,us6000iut9,2022-10-20T04:43:22.206Z,"12 km ESE of Kod?ri??, Nepal",earthquake,6.72,5.603,0.081,48,reviewed,us,us
2022-10-19T08:05:41.257Z,6.7287,125.1702,38.244,5.4,mww,87,33,0.529,0.96,us,us6000iust,2022-10-23T05:47:32.600Z,"4 km SSW of Magsaysay, Philippines",earthquake,5.76,4.912,0.061,26,reviewed,us,us
2022-10-19T05:54:59.911Z,39.6645,143.3708,15.931,5.2,mww,37,126,2.093,0.86,us,us6000iusb,2022-10-19T06:15:16.040Z,"122 km E of Miyako, Japan",earthquake,7.41,1.895,0.075,17,reviewed,us,us
2022-10-19T05:32:46.510Z,19.1185,-66.5961,18,3.8,md,26,207,0.6448,0.37,pr,pr2022292001,2022-10-19T06:26:47.040Z,"72 km N of Arecibo, Puerto Rico",earthquake,1.34,3.77,0.12,23,reviewed,pr,pr
2022-10-19T05:14:12.981Z,39.6608,143.1577,48.894,4.6,mb,23,200,1.959,0.46,us,us6000iurz,2022-10-19T05:47:45.040Z,"104 km E of Miyako, Japan",earthquake,10.33,9.837,0.165,11,reviewed,us,us
2022-10-19T04:35:37.742Z,37.7386,92.2222,27.159,5.2,mww,114,31,11.181,0.83,us,us6000iurr,2022-10-25T00:22:19.057Z,"northern Qinghai, China",earthquake,7.26,3.89,0.098,10,reviewed,us,us
2022-10-19T04:19:10.344Z,2.1145,128.4438,69.045,5.1,mb,103,56,1.714,0.85,us,us6000iurl,2022-10-25T00:12:16.040Z,"64 km NE of Tobelo, Indonesia",earthquake,3.48,5.314,0.049,134,reviewed,us,us
2022-10-19T04:03:28.257Z,-6.9208,130.1339,73.058,4.3,mb,18,103,1.564,0.74,us,us6000iurb,2022-10-25T00:06:55.040Z,"Banda Sea",earthquake,8.11,5.302,0.201,7,reviewed,us,us
2022-10-19T03:41:09.395Z,-6.1197,29.5957,10,4.2,mb,28,100,5.599,0.6,us,us6000iur4,2022-10-24T23:41:41.040Z,"",earthquake,7.91,1.885,0.158,11,reviewed,us,us
2022-10-19T03:27:04.672Z,-20.6485,-69.2172,99.026,4.4,mb,64,70,0.467,0.68,us,us6000iuqr,2022-10-24T23:33:09.334Z,"108 km ESE of Iquique, Chile",earthquake,4.48,4.098,0.064,71,reviewed,us,us
2022-10-19T03:22:01.030Z,-18.286,-177.7995,620.296,4,mb,26,50,3.604,0.49,us,us6000iw26,2022-10-24T23:14:25.040Z,"Fiji region",earthquake,14.71,3.286,0.164,10,reviewed,us,us
2022-10-19T03:05:56.345Z,45.0494,142.5121,269.853,4,mb,74,115,0.932,0.7,us,us6000iuqg,2022-10-24T21:15:24.040Z,"65 km ESE of Makubetsu, Japan",earthquake,7.91,5.855,0.081,41,reviewed,us,us
2022-10-19T00:53:15.120Z,18.2223,-68.8055,131,3.8,md,19,243,0.5147,0.28,pr,pr2022292000,2022-10-19T01:44:51.147Z,"Mona Passage",earthquake,2.02,1.07,0.17,10,reviewed,pr,pr
2022-10-19T00:43:03.338Z,39.6826,143.4376,27.18,4.6,mb,44,146,2.126,0.56,us,us6000iunz,2022-10-19T01:08:59.040Z,"off the east coast of Honshu, Japan",earthquake,8.96,3.972,0.114,23,reviewed,us,us
2022-10-19T00:12:19.253Z,-4.4272,134.6628,10,4.4,mb,21,168,2.837,1.06,us,us6000iuni,2022-10-19T01:04:38.040Z,"150 km SW of Nabire, Indonesia",earthquake,5.47,1.97,0.161,11,reviewed,us,us
2022-10-18T22:20:38.842Z,52.6312,160.2225,31.601,4.6,mb,44,120,13.877,0.59,us,us6000iumv,2022-10-18T23:58:37.040Z,"117 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.44,6.111,0.085,41,reviewed,us,us
2022-10-18T22:20:11.135Z,-21.561,-68.533,144.683,4.4,mb,22,87,0.7,0.61,us,us6000iumt,2022-10-18T23:42:46.040Z,"Chile-Bolivia border region",earthquake,5.81,8.263,0.219,6,reviewed,us,us
2022-10-18T21:19:42.488Z,5.0964,124.7311,387.682,4,mb,38,113,2.134,0.53,us,us6000ium4,2022-10-19T08:29:29.059Z,"86 km SW of Balangonan, Philippines",earthquake,11.35,10.471,0.102,26,reviewed,us,us
2022-10-18T18:01:42.587Z,-24.4967,-179.1452,410.913,4.8,mb,52,124,4.917,0.86,us,us6000iukz,2022-10-18T18:29:27.040Z,"",earthquake,11.08,7.543,0.071,64,reviewed,us,us
2022-10-18T17:33:21.404Z,51.6319,174.664,31.045,4.4,mb,147,94,1.154,0.65,us,us6000iukv,2022-10-18T21:37:56.040Z,"168 km SE of Attu Station, Alaska",earthquake,6.67,5.281,0.045,149,reviewed,us,us
2022-10-18T17:14:01.405Z,3.188,127.9939,78.381,4.6,mb,82,108,2.481,0.85,us,us6000iuks,2022-10-18T21:06:10.040Z,"Pulau-Pulau Talaud, Indonesia",earthquake,7.77,3.026,0.07,67,reviewed,us,us
2022-10-18T13:43:32.521Z,38.4568,73.4456,124.266,4.1,mb,24,137,1.639,0.46,us,us6000iuix,2022-10-24T21:32:16.040Z,"55 km NW of Murghob, Tajikistan",earthquake,4.73,10.803,0.261,4,reviewed,us,us
2022-10-18T13:41:57.016Z,52.6553,-165.2243,10,3.8,mb,39,174,1.419,0.71,us,us6000iuiv,2022-10-24T20:36:45.040Z,"161 km SSE of Unalaska, Alaska",earthquake,6.35,1.935,0.141,13,reviewed,us,us
2022-10-18T13:01:59.487Z,42.4113,144.8187,33.339,4.2,mb,13,161,1.296,1.25,us,us6000ivjq,2022-10-24T20:16:24.040Z,"72 km SSE of Kushiro, Japan",earthquake,13.07,4.856,0.215,6,reviewed,us,us
2022-10-18T12:54:26.079Z,-18.7392,169.4946,242.341,4.3,mb,20,118,3.939,0.2,us,us6000iuiq,2022-10-18T15:12:20.040Z,"91 km NNE of Isangel, Vanuatu",earthquake,7.33,12.908,0.137,15,reviewed,us,us
2022-10-18T11:46:04.607Z,-4.3466,125.3684,459.303,5,mb,90,31,4.184,0.69,us,us6000iuib,2022-10-18T12:06:04.040Z,"Banda Sea",earthquake,10.18,7.873,0.049,134,reviewed,us,us
2022-10-18T10:29:54.144Z,37.9623,27.194,10,4.3,mb,33,58,1.197,0.35,us,us6000iuie,2022-10-21T08:49:46.725Z,"8 km SE of Özdere, Turkey",earthquake,1.79,1.927,0.217,6,reviewed,us,us
2022-10-18T10:27:24.948Z,37.8653,27.257,10,4.2,mb,56,41,1.2,0.36,us,us6000iui2,2022-10-19T09:19:19.108Z,"0 km N of Ku?adas?, Turkey",earthquake,4.06,1.833,0.146,13,reviewed,us,us
2022-10-18T10:24:26.343Z,61.3889,-149.8561,14,3.5,ml,,,,0.88,ak,ak022ddfhisv,2022-10-24T23:46:59.830Z,"7 km ENE of Point MacKenzie, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-10-18T09:03:46.712Z,53.9781,-35.1933,10,4.6,mb,77,54,9.046,0.31,us,us6000iuhp,2022-10-18T10:54:58.040Z,"Reykjanes Ridge",earthquake,9.41,1.889,0.058,90,reviewed,us,us
2022-10-18T08:21:39.299Z,53.9606,-35.2375,10,4.6,mb,29,107,9.047,0.86,us,us6000iuhn,2022-10-19T08:02:27.040Z,"Reykjanes Ridge",earthquake,11.9,1.925,0.063,75,reviewed,us,us
2022-10-18T07:35:33.566Z,-30.6997,-71.4659,47.379,5,mww,100,42,0.148,0.98,us,us6000iuhb,2022-10-19T01:46:04.040Z,"27 km WSW of Ovalle, Chile",earthquake,5.69,4.259,0.069,20,reviewed,us,us
2022-10-18T07:17:09.788Z,6.7649,-73.0408,163.646,4.7,mb,64,45,0.868,0.96,us,us6000iuha,2022-10-18T13:50:36.918Z,"7 km ENE of Jordán, Colombia",earthquake,7.28,6.779,0.026,444,reviewed,us,us
2022-10-18T04:57:06.250Z,-31.7251,-69.2842,123.473,4.2,mb,33,87,0.542,0.75,us,us6000iugu,2022-10-24T04:13:24.040Z,"45 km SSE of Calingasta, Argentina",earthquake,6.09,6.537,0.235,5,reviewed,us,us
2022-10-18T04:40:26.921Z,-17.9577,-178.458,601.453,4.2,mb,32,53,3.33,0.5,us,us6000iugs,2022-10-24T04:04:37.040Z,"235 km E of Levuka, Fiji",earthquake,15.51,6.461,0.065,66,reviewed,us,us
2022-10-18T04:23:09.184Z,8.8115,126.302,92.983,4.5,mb,24,131,1.873,0.64,us,us6000ivj1,2022-10-24T04:02:15.040Z,"0 km NE of Marihatag, Philippines",earthquake,9.46,8.587,0.156,12,reviewed,us,us
2022-10-18T04:01:06.741Z,53.9206,-35.2345,10,4.4,mb,38,86,18.353,0.41,us,us6000ivjf,2022-10-24T03:44:16.040Z,"Reykjanes Ridge",earthquake,11.89,1.736,0.104,27,reviewed,us,us
2022-10-18T03:42:38.022Z,53.9126,-35.3231,10,4.5,mb,52,91,9.059,0.3,us,us6000ivj0,2022-10-24T03:30:37.040Z,"Reykjanes Ridge",earthquake,11,1.869,0.089,37,reviewed,us,us
2022-10-18T03:31:22.359Z,38.3093,39.0573,10,4,mb,35,77,0.965,0.5,us,us6000iugk,2022-10-24T03:16:03.040Z,"2 km E of Do?anyol, Turkey",earthquake,3.14,1.956,0.173,9,reviewed,us,us
2022-10-18T03:17:44.334Z,54.0066,-35.3277,10,4.4,mb,38,105,9.962,0.51,us,us6000iviz,2022-10-24T03:14:45.040Z,"",earthquake,9.72,1.904,0.109,24,reviewed,us,us
2022-10-18T03:07:19.891Z,53.9202,-35.1129,10,4.3,mb,22,86,18.422,0.44,us,us6000iviy,2022-10-24T02:56:43.040Z,"Reykjanes Ridge",earthquake,12.85,1.838,0.161,11,reviewed,us,us
2022-10-18T01:51:06.041Z,-7.4961,127.7187,122.072,4.5,mb,18,94,6.287,0.5,us,us6000ivj2,2022-10-23T22:05:34.040Z,"138 km NE of Lospalos, Timor Leste",earthquake,9.79,9.366,0.191,8,reviewed,us,us
2022-10-18T01:24:45.869Z,4.5128,-87.4089,10,4.6,mb,49,161,6.196,0.73,us,us6000iug9,2022-10-23T21:26:54.040Z,"off the coast of Central America",earthquake,9.4,1.922,0.111,24,reviewed,us,us
2022-10-18T00:46:53.767Z,41.3086,142.6815,41.164,4.4,mb,45,164,0.791,0.74,us,us6000iug4,2022-10-18T02:10:53.040Z,"116 km SSE of Shizunai-furukawach?, Japan",earthquake,7.1,8.967,0.095,32,reviewed,us,us
2022-10-17T23:01:39.026Z,11.3299,-85.6692,182.145,4.6,mb,66,128,0.571,0.72,us,us6000iufg,2022-10-17T23:25:56.040Z,"20 km SE of San Jorge, Nicaragua",earthquake,7.98,5.658,0.059,86,reviewed,us,us
2022-10-17T22:35:06.019Z,-21.6139,-66.8706,228.442,4.3,mb,25,104,1.8,0.56,us,us6000iufc,2022-10-17T22:56:52.040Z,"100 km SW of Atocha, Bolivia",earthquake,11.36,10.658,0.153,12,reviewed,us,us
2022-10-17T22:23:19.402Z,18.2064,146.7122,54.16,4.9,mb,43,80,15.987,0.53,us,us6000iuf7,2022-10-17T22:45:33.040Z,"",earthquake,10.88,7.198,0.073,60,reviewed,us,us
2022-10-17T21:05:49.026Z,-17.9827,-178.314,595.392,4.1,mb,32,85,4.151,0.55,us,us6000ivir,2022-10-24T23:25:13.040Z,"251 km E of Levuka, Fiji",earthquake,17.56,9.293,0.101,27,reviewed,us,us
2022-10-17T20:53:22.585Z,19.7079,-109.258,10,4.6,mb,69,122,6.944,0.92,us,us6000iuen,2022-10-22T20:37:37.040Z,"Revilla Gigedo Islands region",earthquake,8.9,1.017,0.031,310,reviewed,us,us
2022-10-17T20:48:44.634Z,45.4,81.303,51.372,4,mb,22,57,1.484,0.48,us,us6000iuel,2022-10-22T20:17:45.040Z,"93 km W of Druzhba, Kazakhstan",earthquake,8.28,8.8,0.172,9,reviewed,us,us
2022-10-17T20:30:39.264Z,-16.4557,-173.4852,66.468,4.5,mb,39,67,2.235,0.47,us,us6000iuei,2022-10-22T20:08:31.040Z,"64 km SSE of Hihifo, Tonga",earthquake,3.34,6.885,0.093,34,reviewed,us,us
2022-10-17T19:50:55.785Z,37.6899,139.6229,155.263,4.2,mb,53,125,1.609,0.68,us,us6000ivi7,2022-10-22T20:01:51.040Z,"21 km WNW of Kitakata, Japan",earthquake,8.9,7.606,0.095,31,reviewed,us,us
2022-10-17T16:29:24.877Z,3.0956,127.8395,60.369,4,mb,15,113,2.356,0.1,us,us6000ivi3,2022-10-24T19:40:52.040Z,"152 km N of Tobelo, Indonesia",earthquake,6.25,9.7,0.197,8,reviewed,us,us
2022-10-17T15:53:37.925Z,-49.79,30.1156,10,4.7,mb,31,49,18.728,0.56,us,us6000iubn,2022-10-24T19:10:37.040Z,"south of Africa",earthquake,13.17,1.848,0.115,26,reviewed,us,us
2022-10-17T15:37:19.400Z,39.4049,71.7652,6.782,4.3,mb,30,85,0.077,0.38,us,us6000iubg,2022-10-24T19:05:52.040Z,"Kyrgyzstan-Tajikistan border region",earthquake,6.67,5.348,0.161,15,reviewed,us,us
2022-10-17T15:36:03.184Z,6.7576,126.1418,219.855,4.5,mb,17,105,0.639,0.37,us,us6000ivi9,2022-10-24T18:52:19.040Z,"6 km NE of Talisay, Philippines",earthquake,13.76,6.899,0.22,8,reviewed,us,us
2022-10-17T15:35:27.940Z,-12.108,162.8844,10,4.5,mb,12,89,3.92,1.02,us,us6000ivi2,2022-10-24T15:08:38.040Z,"211 km SSE of Kirakira, Solomon Islands",earthquake,11.38,1.775,0.221,7,reviewed,us,us
2022-10-17T15:20:53.927Z,-57.8814,-25.0549,26.627,4.3,mb,16,70,16.48,0.36,us,us6000ivi8,2022-10-24T14:49:43.040Z,"South Sandwich Islands region",earthquake,13.57,4.695,0.154,13,reviewed,us,us
2022-10-17T14:43:09.302Z,10.3169,-86.165,10,4.5,mb,50,191,0.786,0.38,us,us6000iub5,2022-10-24T14:23:16.033Z,"60 km WSW of Sardinal, Costa Rica",earthquake,4.47,1.891,0.106,29,reviewed,us,us
2022-10-17T13:38:22.753Z,-18.4155,-69.2914,130.855,5.2,mww,90,55,0.22,0.57,us,us6000iuad,2022-10-24T13:59:43.920Z,"Tarapaca, Chile",earthquake,5.64,1.323,0.093,11,reviewed,us,us
2022-10-17T13:20:39.227Z,21.4432,121.1784,10.284,5.2,mb,87,51,1.371,0.61,us,us6000iuac,2022-10-24T13:47:34.117Z,"76 km SE of Hengchun, Taiwan",earthquake,7.82,3.772,0.055,111,reviewed,us,us
2022-10-17T13:12:46.117Z,0.0051,123.4637,141.451,5,mww,82,46,1.249,0.63,us,us6000iuaa,2022-10-24T13:41:57.178Z,"Minahasa, Sulawesi, Indonesia",earthquake,7.38,5.112,0.098,10,reviewed,us,us
2022-10-17T11:44:23.662Z,-5.1162,153.4583,63.98,4.8,mb,37,72,1.584,1.22,us,us6000iua2,2022-10-17T12:50:06.040Z,"157 km ESE of Kokopo, Papua New Guinea",earthquake,8.94,7.9,0.084,44,reviewed,us,us
2022-10-17T09:57:49.457Z,-7.3998,128.6192,142.745,4.1,mb,19,70,2.718,0.92,us,us6000ivi0,2022-10-24T07:19:57.040Z,"217 km NE of Lospalos, Timor Leste",earthquake,7.67,5.103,0.262,4,reviewed,us,us
2022-10-17T09:38:16.621Z,-12.7146,-76.7555,46.78,4.2,mb,16,193,0.728,0.67,us,us6000iu9l,2022-10-17T23:25:01.005Z,"14 km WSW of Mala, Peru",earthquake,11.29,12.424,0.216,6,reviewed,us,us
2022-10-17T09:28:54.379Z,-17.5321,-178.4309,533.088,4.2,mb,27,43,3.36,0.67,us,us6000ivhw,2022-10-24T06:50:48.040Z,"246 km ENE of Levuka, Fiji",earthquake,14.55,4.39,0.158,11,reviewed,us,us
2022-10-17T08:48:23.544Z,33.5975,81.8842,10,4.7,mb,91,77,6.475,0.62,us,us6000iu98,2022-10-17T09:29:46.040Z,"",earthquake,8,1.849,0.069,66,reviewed,us,us
2022-10-17T08:13:47.101Z,-3.1374,130.5232,10,5.1,mb,58,54,1.737,1.08,us,us6000iu94,2022-10-17T08:34:03.040Z,"179 km E of Amahai, Indonesia",earthquake,6.44,1.869,0.072,62,reviewed,us,us
2022-10-17T08:08:41.674Z,0.767,-85.2366,10,4.3,mb,26,118,5.248,0.62,us,us6000iu97,2022-10-17T09:01:07.040Z,"off the coast of Ecuador",earthquake,8.82,1.976,0.2,7,reviewed,us,us
2022-10-17T07:55:01.582Z,0.9786,-85.2555,10,4.5,mb,75,94,5.292,0.85,us,us6000iu8z,2022-10-17T08:31:02.040Z,"off the coast of Ecuador",earthquake,8.41,1.943,0.081,45,reviewed,us,us
2022-10-17T06:20:37.673Z,59.7486,-153.127,106.2,4.1,ml,,,,0.72,ak,ak022dbpjlyw,2022-10-17T22:04:49.065Z,"Southern Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-10-17T04:57:00.828Z,-7.1054,129.5886,150.098,4.3,mb,20,115,1.906,0.46,us,us6000iu8d,2022-10-24T22:55:49.040Z,"Kepulauan Babar, Indonesia",earthquake,12.27,10.112,0.154,13,reviewed,us,us
2022-10-17T03:42:15.701Z,18.5099,145.2832,590.306,4.3,mb,107,46,4.909,0.63,us,us6000iu88,2022-10-24T22:43:03.040Z,"Pagan region, Northern Mariana Islands",earthquake,4.16,6.565,0.047,130,reviewed,us,us
2022-10-17T03:11:31.130Z,18.541,-68.9241,130,4.18,md,32,151,0.5434,0.19,pr,pr2022290002,2022-10-24T22:12:20.040Z,"7 km SE of Guaymate, Dominican Republic",earthquake,3.21,1.3,0.07,24,reviewed,pr,pr
2022-10-17T03:10:06.896Z,-47.6727,165.4435,34.814,4.1,mb,22,124,1.729,0.34,us,us6000iu85,2022-10-24T22:06:36.040Z,"244 km SW of Riverton, New Zealand",earthquake,13.52,2.839,0.174,9,reviewed,us,us
2022-10-17T01:57:45.895Z,10.9992,125.3315,92.019,4.7,mb,72,106,10.813,0.57,us,us6000iu7t,2022-10-24T21:34:00.040Z,"13 km SSW of Balangiga, Philippines",earthquake,10.58,4.969,0.07,62,reviewed,us,us
2022-10-17T01:38:53.090Z,19.716,-68.0738,15,3.85,md,19,228,1.1931,0.32,pr,pr2022290001,2022-10-24T21:17:38.040Z,"130 km NNE of Punta Cana, Dominican Republic",earthquake,1.56,3.63,0.09,8,reviewed,pr,pr
